id,popularity,album.release_date,explicit,album.id
7JtBFM9PkoTC6c2cUVeYLL,0,2018-12-19,FALSE,4HgRl42YAWmVCjvJM6t9Tb
3Jj3OuUrkgcJg2Bt1X34uC,7,2021-09-10,FALSE,4Nwe1wCpro94c5NK6vHJbh
7bR1hxQ9LSdGD3ITmv9uUt,0,2020-05-24,FALSE,7x1QvV5UyQQCCpFvgWE43X
6IitkM7xiuKhDXzshXUnRa,46,2020-02-15,FALSE,7rZXyGJlUbCdQIlwMaQmnq
1yoMvmasuxZfqHEipJhRbp,81,2020-08-21,FALSE,0p2yf6DucEgvj8Uk8KXJJv
1NHPd1SGMTBU1BjOaAm02Q,13,2006-12-12,FALSE,5iuB4KAXBWsDKMYJRb15GT
19Fcrc0nJiwMKom00gS9SW,64,2018-08-10,TRUE,2acDkDTWdNFie1HjcFa4Ny
61u7CLDwOodpdENZTTsxUd,0,2019-05-15,FALSE,2QSrIt2bgcbRb7JQTzoWG3
7cNkpcH65jS3rnSyMiATOM,40,2019-07-10,FALSE,7C98ySVUHGiLLCCLZMxHfS
2OoSyZuxqXQllJ0htz6tcU,52,1998-06-08,FALSE,0qQ0WZMQDqAYGsgyXq6Dj7
7dndJPTp6wuHXv3F8cxBhm,0,2018-02-23,TRUE,3mzdmx5FBXqEc2GD7qfJsY
0JdKB06zZsPXmfvQVeJS35,59,2017-06-23,TRUE,4dhjoNEwjKzRFE4AuRYFSV
0zcLffyaoRviYLL0L0F7Ej,46,2021-11-26,FALSE,5Pab7v1HR3rqyr2lQRaQaO
1riTufjxcBSxj4PGXWTj1D,26,2019-04-12,TRUE,2XuPKKlWxezQhOmOsONGCb
2mt1IqcFyY1zmYZT8Q3xw9,29,2020-08-21,TRUE,0fxhOwMkj9lfSIAyTJVnfc
0EfhJLGrlSW4oqZFECvlmU,53,2019-12-13,FALSE,7u2GLC514XjOknrYDElGAt
296XEYhPKlVxcf2m9i5bVI,0,2020-05-26,FALSE,5L6uhn5NONsnqxziCcPgO0
1Q3iESfwaI54yJYZYGrLo2,39,2016-12-16,FALSE,61Awjf6J9EwG1rU5bIYlgX
2g1rRs9JS5apGsROlSmtYr,35,2021-04-09,FALSE,4MM5DfeciVb5GVfrXeAnoz
3HqQpSTLHJRKDhulVacRFb,68,2021-04-23,FALSE,3PclTvUZ12jHy1bmWecbuW
6hluRlFf8XucT5KaELb7SF,43,2020-03-08,TRUE,7qKB8ccwur4I1jFad2hJq6
2Tt7KUE1VdZvAPaON3XcGQ,0,2016-01-01,FALSE,0oJeDvBGbqxqeKfKJTv3xW
068UL1cKZ7h7JPdJvBR5uv,33,2019-08-01,FALSE,23kRx0bCHdZ3zYOafPjkAE
7CC6UbCs4iGsePSzFxYxNn,82,2021-08-29,FALSE,5CnpZV3q5BcESefcB3WJmz
5wnVGhN9tdC7SHkeNfjTHd,25,2020-10-23,FALSE,7pGONTjm9m67gtI6sj782I
1ZVkcGGkXyZrhiNy3wOAQR,44,2013-09-02,FALSE,6fgUqjln4YyC2f6IH1Orxs
7gHY6BNU10uCLMVZUTkjUW,18,2018-05-01,FALSE,71i0W8I0OvEJuTyBxaUhjk
3GvLuAHBEa4E3qKQOS58Mg,46,2016-02-05,FALSE,0YWsFHWvzHYPs5xOJ54e9Z
3zRjnpnbUzKPTQla1Ilb42,25,2021-09-17,TRUE,5ws2UFHcoydHqGH2YcJ7o2
15hXSWGLcvtUZLtzCY7E0Q,0,2019-10-18,TRUE,3kd3VvqzJRZgCnMXKr2oPn
1I5LrmZBivpIfPfqCJ4clX,0,2017-03-22,TRUE,64Fzy2RvdgZ28TNekLGnq7
3iIZvct75tkk1CwbqVjsry,61,2018-04-05,FALSE,7duWJNT7in1gss7nVc35Mj
0gt65qh9oOl8vXQsilX1qR,49,2020-01-10,TRUE,2XdEwWWUpWnWhcnaXAPrDf
5Zjb9BXxEUGvLHHhCxTHj7,41,2021-05-21,FALSE,0XQdOLyu9G6UY2G6p54U8v
0QMeL3KEJndQcky7THeZGP,0,2020-04-17,TRUE,5g25E2srowkhLxZiWoRoDn
0HDGca5yljtubIKv8sfAmz,36,2020-07-28,FALSE,33wATtcjV8qvqOgomkpXAd
7vhesMGuUU7By3RWmS73wO,30,2017-07-06,FALSE,3lyBPqyuB4HJIq9Mqox4Ob
4y7BWnzNK715Hz0uaDgXdb,45,2019-03-15,FALSE,11zMh9VPccELGpM5FgJIx9
5ehrZomE2JGrvFun2A9Ho0,0,2003,FALSE,3pCpGKtdWtfXfuEfYA1FK0
64TfjW0Ebj9Uq0ik2OfmE7,50,2018-07-13,FALSE,4M4lVwxi3BpaAmv9hMIzrm
2k5UhiNw8taPjzpGkBpDdf,1,2009-01-01,FALSE,3j5KXhtSlX7z6UMecEGnYd
1Cm3f5zjPhCrR0VqodoJhK,52,2020-04-02,FALSE,3M315U7mkSSUoxoUXv6M27
6h3XKJDtwElTJDqR1UImzH,41,2020-12-04,TRUE,0qkvHR4M9v3LDCHu0L6bQo
7MeUqh5HrjRi2L06y3D6EN,47,2021-09-24,TRUE,6Y5gVopEAsiOPwpFuEBRxD
4eDjNcAyIuJFhQ31Fvvoc1,72,2011,FALSE,2SMYRfGiwQyBgvkpCA2mJU
5KICj4rTC2Jz6RHfVZj75a,61,2020-09-04,FALSE,4URNISefJToCqRyoMaSfRo
4Fe4POTdCTyxyStZlppjRj,22,2018-11-16,FALSE,17bRVMig74nh6ueYqBzZkI
2RvLT7XG5zVifZSA0zOQtl,27,2021-08-06,TRUE,1RSLUq6ballnsOwuLhNU0o
5165XjbVxwq9dQDxNk7hmf,1,2020-05-29,FALSE,06LG29tsfjhjUyEOy5hnkt
0cAMaGkAAqmLAK2kwBCnsL,41,2021-05-12,TRUE,71tqOiLkM8rl7aDNeQQMb4
1cIyvKkOIqpPutFID8lDUc,2,2021-04-28,FALSE,6DY1KKsp23hFORfxIKXc3b
5pfFwNyZd6Fvqv4dXkbTOe,0,2015-09-24,FALSE,2AxZc0Tp2rIQlgGDNJROb4
6YKlDGlkF8HfSdsdbuAOMN,24,2021-03-26,TRUE,4PkzJq6KqsHX5538WRr8Pi
5ogPRJ9z68GsEncNk1z34z,0,2017-11-09,TRUE,4yAqg1e5M4DLIoPrbBNTre
5NrIX1ozc9LGt19ISgPDIY,63,2018-10-12,FALSE,2RuYsBRCgFEantZkX83W2Y
4MoW6zhYoCABj2dGcep01s,0,2017-10-31,FALSE,6WmiDUadCF0futHoJew07i
0LiEC0RZvGaUISWv7lYsJL,52,2016-08-12,FALSE,1PslxdbL4bn2GLzjBpjyrR
3LK9r3NOMFneJsBouGPVtV,0,2013,FALSE,3omvwvVPpY0hzJlUYt6flJ
70Zg8OTjfWJxKcFdeVLFXY,37,2019-05-03,FALSE,3uryGpT9qArs9PxpubtJzy
2ttUrgPFiyWOHxbauXSVRo,74,2020-11-04,FALSE,2G9ADFNXJROkdiV8faSYQb
3J6KEr0wjZbKPpa70cXzHI,54,2019-06-14,TRUE,5l8VObh4xwWK9I1Erv9FMF
6HVink8pF0sKYvIbxptsqO,56,2015-12-18,FALSE,4e5Dyk4i2hJt3c5CZI5dQJ
2nAAFnHiXRdWhsqoeqhhnr,0,2017-06-09,FALSE,4Wdxu6kwMIfqgTwCLDurM6
4UQouEzxPd6xnS1abOFG7D,0,2017-06-16,FALSE,4QNlreus5mVbQXlqMNX90N
6Srt53woZCtfAorEg1RkUJ,0,2019-07-12,TRUE,3QDTvYuJEQXMECP1vNxL2C
3pXmoYXZcqZz4sEtCTowzW,0,2017-09-15,FALSE,4WzSKU1xTFkWlEjLxs9X7A
583ofuy7skJFoTRCuku4MH,37,2021-11-18,FALSE,1lDAU8pGH8z7Eo1nc5yt5V
05LTisgvyKN1lvM3dXl8SV,50,2011-03-16,FALSE,7l9bxNPPXK8458ScKSUXv6
0GuLonchqLiGK1zzcrp2ye,58,2015-02-24,FALSE,4P7zK6is5Avakf5mhwy851
0fFypCcpc5F113TQJC6B0Z,7,2018-06-05,FALSE,2cGNX2AVHD36BKR14Qgzoa
4nTRu12Ar6eSecMPdUumwO,34,2021-04-23,FALSE,2I7fnl4WDLYq4oego2UnFz
2xoJzSiLuKsIj9ZAtMQhUS,46,2020-05-22,TRUE,3iAxoGkR5RMXCPs6B7PGKM
5MYDvUdIBOCX3a42L85kM3,56,2019-04-12,FALSE,4SGj2EwogAMqiN2imHvJSb
56wWFgecmXLGP3Lm1peNeP,0,2018-11-02,TRUE,0o6miNaq4PrSEWKBNNkLtX
5xsXaNvK2EI8fxEETpybRC,0,2020-11-28,TRUE,5JSDOYWXHm8gYxBrjnhPpD
6Vw7SyOg1BcWvGpyPzWgEa,62,2020-09-01,TRUE,1Yrtp2iWOkmUiYU3SZrp0Y
7ztAsMJvTv8iEanLWOJoim,29,1963,FALSE,3WdCWL7bYtiSLRAlxxq1Q2
7HMmFQsKsljwTw8bS7lu19,68,2020-01-10,FALSE,3YPFaTR7WMi1Hd4NVKdCJx
5rkmsfagaA04jtOiqpeSso,49,2021-05-13,TRUE,4bDE7s0u7LZK9JJSeCvBL6
1Q7BNPo6ifE5yG2GKXy6L9,0,2018-08-02,TRUE,4waApFOtgQ5Nijx0CChaBq
6TDtGJSk3MDTnM6nTDu5Zu,1,2018-05-30,TRUE,5GxpIIm0Vlf3CcDZih5F3T
3WJ8n8VYEiBNI0NqGyue1T,0,2017-02-17,TRUE,6HcVYs5Bo7hEK0HOtqj0OV
370og6FUM8StmfUu0HlNHg,56,2019-06-13,FALSE,5ib8uflEioRN1AbZS9kWvT
3OpwMh5yYfVaqHfPjfpacG,43,2018-02-23,FALSE,3va5yZwEUN4fckFXtxVp1G
3h0Xw1OuXBNdCAVKD8WqNP,51,2021-04-29,FALSE,6v2yLFO3w9DsosPugJsbF6
5lHGmO34ufR3umCeEP7YHr,34,2018-09-07,FALSE,6GO4KkMREfAw1gMjPdNy9u
66ZD4DFAmJe3Y9jv2NXqgI,62,2020-10-30,FALSE,5XCBX16KNYsAe7V5hQV9mC
6Tb6jpTsEMuBnxYo2HuSiK,38,2013,FALSE,6NoBzYmh5gUusGPCfg0pct
53Xb7xTLez30HyZANLggi1,24,2018-05-09,FALSE,6W9Kwp0wxmUTvWGOVxaCAP
3N9t10PssX8NIzReUIULNP,30,2018-03-02,TRUE,3whvTAIClofWdLa8PviZjc
5YLUFXAhH8ONdcyxvEvnkT,55,2021-06-30,TRUE,3CBqFMmzBOtW8vQow0k9hB
1ycMW5JWaH4vzzp5dSgUWq,35,2019-02-01,FALSE,0XjprOLOCfbY7TWnviw4ft
114qi5XMfRkOEf9hR4gaVr,20,2017-01-26,FALSE,76jEjcAgoriyEx9hQmmskS
0LrLdor0BOXMayBoWgsfh3,22,2019-09-20,FALSE,0ImYhWqTxFLjjOOPqWR0c1
24fVkz68ijuT8OyG1QYYHy,41,2020-08-20,TRUE,08EpU72nzwqj0p8hjaKJ2W
5HdghQzJVbvkZuMyvj2k34,58,2021-03-05,TRUE,4772nUNrpOzyXNJDFnVqX9
5Ko6FRZ5e739QMe6Skpnxa,0,2018-01-25,FALSE,1VSMwSajwLiywZBuB8gvP8
5fH69xcVMUgnhgXOd1V7bY,46,2018-09-28,FALSE,2OmHMlPVPmSWV77JxiDaYA
0QBinvGHLoIFTICmySWvXG,72,2021-09-09,FALSE,31bK55fwF0HGd1z0CTbj46
2ui7MZFH1NKAMWoTChRpu5,17,2018-12-06,FALSE,1GLsRLlmc6CMr2rIdW5EpZ
279ltcrJ15IZFI5UUG49PG,26,2018-01-19,TRUE,7h0XZWOtYT02NVeD711aLu
0n2V4J157Ag61Rr1bWkiTG,43,2019-02-14,FALSE,7IrKLpTIZEC3YI0ETZKsSg
2lbcLHCitLZExXnHhUmsBz,0,2019-06-14,TRUE,34IhuOzKdcBLqZtYYpTOQ2
2fU1h9GoeM7SJzYdd1mEL9,38,2019-02-14,FALSE,63vHUkTXy9xNhBeBkI4Y1l
0l9XhUIYk2EjT6MHdh4wJU,57,2020-01-17,FALSE,2XEybHzEROxx8nLUOrtSbL
2dWNKXTs5z7Iu1g0kYh4Xe,74,2021-08-27,FALSE,2LWAzUYdZSUq0fW8ddbL1Q
0MNemc24NyVm0zdeVWUPhq,40,2019-11-05,FALSE,61ttnpKbS0vynuJFji1T8m
77J8t2pFJYI8k4tZgJ3ybY,61,2021-09-10,FALSE,11GmvpYnbgK0rSryPaV5BP
4p7uDinmLy8KdGUh8mqsYR,61,2020-10-30,TRUE,4XKCDArETTHoRY0lUGzSRV
6vAcoAjqhoJQaMJJZfBxEc,48,2016-07-28,FALSE,0LZQpcFuYSf2uAVvUVpUhI
1sTdhkO7yde0DZc5F9cUMs,42,2020-04-23,TRUE,5aJG3ABQEX4kOZDsycrHzM
2kMVXQASCmm8IPiQAdXtKA,1,2017-11-24,FALSE,6TGXcmhbbcf47awPVj3Jgj
0fNvad3S90rYejnKMRjR4b,15,2019-02-15,FALSE,6mljqB14FOoTxYxwkznRW3
38iriN6iGNg2tw554e6w3p,22,2020-06-01,FALSE,2m2JUmqIkvooZk4sWC4dAI
5jpokUp9ZQhRKhGqT19e52,0,2017-07-08,FALSE,6QGOAQXiZqSbVb4JSZEEgG
4QPLtCSQh10inI5iwUoG2p,0,2019-10-18,FALSE,5tjBHzuZLK5627gummmA1Y
1lcmuqFzLwI595hs4uOrnD,52,2021-01-29,TRUE,2QRnVjvttuh85yzFIxc8vP
4y2gBD7j4bSkicUrBF0Vtx,28,2021-01-12,FALSE,4m9oHsL0VxDfjgaJPOVQPw
26sT5thBQQCLp9nU3OxLLx,43,2020-09-24,TRUE,1xbw8V8IsEAk6htw8ccVX0
4r0VyqkDOosEkG92kx1SL9,53,2021-02-20,FALSE,3m9Fv41fs8Wp6sWRvovDM0
1PRByEhLOzWd74sjPQjJlS,0,2019-06-04,FALSE,6VAcb98neiIGqy1E0ZO6Rq
4knoybQvMTZkuTI8dWx7ZA,67,2022-01-14,FALSE,1xCT8zKbhD3aur3tPjwuUq
737yse38y2hsWQeNRrLaMY,58,2011-10-21,FALSE,5WeoTn1XJXrLrDGQoDgOQv
0lG6QM1jjbbX5UUn3DPmrZ,67,2018-12-14,FALSE,3nzuGtN3nXARvvecier4K0
5ZgeeXOHGYUn0K3kuICyw9,59,2020-06-16,FALSE,3kcgctvzBjM1GJV5Al39P7
4mdF03LCGSs7pfP65r9pqy,38,2021-10-29,FALSE,7fygnusaIxISPKRpIsYbuz
73sVU2NvFYSsuNVI69qQMi,66,2004-05-15,FALSE,0ze7DjjhLKT4IU8IdpkP18
2qB066WjOFWb23bnIPHs9N,0,2018-06-05,FALSE,3EdWyo6kSdTQPPd86xYkOH
1fW5PpJSmPiVXAi0l92PHm,67,2021-05-13,TRUE,6vxv7hGXgjaUmMt9UyXFpG
6ExLQlakJDGUxN5O567dAt,0,2020-01-24,FALSE,7o2P9FL9VHUmrkr8hwLSBN
2h0vD9wYASU5FOcNFUIvYk,0,2017-07-07,TRUE,661vjDplwZFu3wM6r6OolH
0LppLsxXXDBTqihx84BJGo,55,2018-11-30,TRUE,66at85wgO2pu5CccvqUF6i
7tqY6IcQaw47NWaMCUA231,19,2021-06-04,TRUE,6mJU5IHxsGZOpObsgvJ8fQ
5FUdLEHHJfYGNZYRP5fzr7,0,2020-02-14,FALSE,2xtkXIVxw9BCBswIQk0kCJ
6VzMl5OZabswoo4jQBdsp3,0,2018-06-26,TRUE,4mUOogxx5YvBgF6ITj9K25
76Updb7OaDsoOHuqFbsuYr,45,2019-09-29,FALSE,4qe0NJuKzO5iWPv1aFl3l3
08rnEtRQUufyGkHRpEhNFP,28,2019-10-13,FALSE,6cdvDUvmw6f54TNSehWE90
3FkmSUR7gcQHz1PhJW52Zy,50,2020-01-03,FALSE,4wBiT4yezE5fiWp8m0LOPI
1Ynv5ahQNdRRgDGcMVa3Y6,60,2020-11-12,FALSE,0JsFJABOjnJTNXlcBrMrAg
5C44F3VpSStmKZcdYLEi6d,36,2020-08-09,FALSE,7zPmUX4tp5wDBDETT07d9D
6WBAwTrUIwWJTlS8e3v5Zx,35,1995-05-24,FALSE,612WCjoAGaBQa3RWxhFDzz
4UxaMIzEAHLGmNeLoutSaL,49,2019-08-24,FALSE,2JfqJ783KDwUriEeMOxWhx
6MhfzzGpcBfSOSGveobKzS,0,2019-12-27,TRUE,5XQ0eR4ALyoMgAbnKdS8QZ
4A4w4qF7Cl10u90FSnE8hA,0,2016-11-01,FALSE,5lF0xKpG5xSfZgdzJHxOzq
5QxqypupYWHrY8IkGCSObQ,52,2017-04-07,TRUE,2AvupjUeMnSffKEV05x222
0e3nb2Nttd12LNBhweuNms,40,2017-11-24,FALSE,6wpRUmSoeOH4Swnowg54ok
5lRUuPL5TNzXCd80Dw2Sa2,39,2020-10-16,FALSE,3oZM4SYoM0SjItaNy4VW8G
54JRPcEypNdfWliASFfrbA,32,2021-05-06,FALSE,2ZgkEHTdjFkDHgM1yBpVf0
0JAy5tWDfKLAFNWWIXbF1y,60,2020-09-28,TRUE,6WZR2h3rFvJH8DKq3oHt6T
39XPMgDddKDc2AixkhTAvF,50,2018-03-30,TRUE,7alWQ48VljUIh1JxA16otv
18siSUEvDQjcSZbvQg0bEK,33,2021-02-19,FALSE,4MA8wHpGxuoVKMlU5CnuvA
6QBeZ60soH8LwwBjDX8egL,51,2021-10-01,TRUE,1QKt3Om3mbrjBBnYWptsY9
3PMDdBSJ45AmkBnLWat5pC,43,2018-02-23,FALSE,5asD4mVEr4LQR97LtSRCua
51qMhO2bTE4XoxTKeUjyUI,25,2020-09-29,FALSE,1CplNVEouVRGcXxqyI2p7p
6tsOcBnaKgzK22yEiqRh8P,68,2019-04-01,TRUE,0MbXjBEw6FrGtcglqEDHpb
7hEcJKRgblSHRcoTBYyL0a,39,2018-10-19,TRUE,4hPMEZYLQuOyFfCfuhWSrR
1UytIUDfvnat7ATY6s99WW,45,2017-12-19,FALSE,1lp7ziYXZH8Z2r28FiUPWX
3zp2XaUzXPoEMpOBzMz7JQ,0,2020-12-18,TRUE,57FgdSSzz7ZD4YGTGbvRVe
2Qtn6HgWDnHqiOTTLhlMDw,3,2020-07-14,FALSE,7xonNvW8jZYyxKLzSCeNBz
1d9oJzjPqvHgLe95F6Yw8S,0,2017-09-28,TRUE,1x3ccCI2jyWrPGB6XZLCTX
0eXMADfYyg9DRiKbmKuAOu,39,2021-03-25,TRUE,6PxUXGR120hMiXAozmB29G
3BMcY4M9KsjoQk3FiNU7Er,0,2016-06-03,FALSE,66lmXgvva1XnFrwOPdkMsj
4Z7SwEh52FiLHFSapCQG8k,47,1999-09-01,FALSE,498mvnCywZsZHFAr2VA11O
2KsVKLUuoPbRnpEQJ7vygp,51,2021-12-17,TRUE,5VBiqJQPgR2j6ZpiAzwI4y
51EcnaX9uGBFYdBpMThgEs,43,2009-10-06,FALSE,7nrQ2LRqb5N0fFtW4rrPJD
3vN7oPCojoXNx16J1PGSGa,54,2021-10-29,TRUE,0wqNe0EDDKNpJ9SYMEVyLr
51FaEdIT7cHCC31zgDZti5,57,2021-12-14,TRUE,1L3g1SNe0engC46BsFUuD2
4obHzpwGrjoTuZh2DItEMZ,75,2021-01-08,FALSE,6JlCkqkqobGirPsaleJpFr
5yLzXhTq6wZV0btxdtFxyu,59,2022-01-28,TRUE,5UzQqu5ridQ89gWlemfEpv
1TpaG8WTeFZrqdqRKCesGt,39,2017-11-02,TRUE,6hAEZPpV97Yb34VrsVTBu5
2T1YLynPdsjErrloVDdr2Z,24,2018-10-17,FALSE,4zInN0iPsrt3eNJ5jNsqo0
2jWSBYSnSVgVDfB15XVOTx,3,2011-03-28,FALSE,2IiIVpjtMJd1W1Gxv8bUVC
2NLenE62ndxBwejfgRsxgn,59,2021-11-26,FALSE,68AJXXkzPkvoyDaZlNK60c
3nIpZR9wXpZIoOuDZd9p6f,43,1998-10-23,FALSE,5k18sQVSvcuQ5Vl2k3AWa7
3X1Ynvm61KGj43lSsT90Zo,0,2017-09-02,FALSE,1ErAMHlBp9mXqjgHUEOG3N
6F9BrSf6kqJkV6Uyq589uj,0,2017-08-19,FALSE,2rtmkWV8VTRfZ2zdMhN94z
6tFaynGBZSOJ2jX3i1v6Jk,37,2017-04-28,TRUE,4PpEHthJgjHHAsk4Buozip
6LSWSvIDwJkdj1V52DXJhx,20,2021-04-16,FALSE,6RlqE0VxRuxdXaT8yQK20m
1EttlEtq24w3CPFuOBEIRt,36,2021-10-15,FALSE,5Y2cysWkjSAGg2AAQ6WABT
1oE898WW4gkYrII4fPF7bz,39,2019-10-04,TRUE,3Jtj1RlmKnRvBkp3YJWHXO
0jSMnY1V9iLW5dJwC6PQly,0,2017-05-26,FALSE,2jQfBBmwi8EbjdWXg9duQt
0BeXxjO6mgLDzg4xA6UheO,76,2021-09-09,TRUE,7zFt7hLRPxemmlzVzg5uec
1aYjm9O8FgoTLCL7OKNKu8,41,2014-09-18,FALSE,6BIRBTVngMPwn6PHAlf9Tg
12eRPd3Zo0ICRS2U2SwGjd,52,2022-01-21,FALSE,6PpnrMZJP7HyoXEIzl0CET
6hNncWhjRS48VuhypjE4wr,45,2020-04-02,TRUE,3eelEjf7T7b4T74TxCvVkb
4nWn9o7NTpuqzHQ5hyae8U,0,2006-01-01,TRUE,6KeHyPzUOq7D3bIqIDZLus
24F8TS96REK9CG7bWrzZuq,39,2020-11-06,FALSE,795tCL6Uh4t3eD73sVsE3q
50JVZrhXx5OTbu0j3DB2Ty,32,2021-04-09,TRUE,7udY5sb4iV8nND9JwFhtFP
0fLampmh4qsOLGitXM171a,64,2021-07-30,TRUE,3o1EvRhjmJs59fAA54sANJ
6hkrhIihBYzTUQVEgkQanS,0,2019-07-02,FALSE,2iCNx1LIf3rDXSns5phT6Y
1BMFlDfS1ZLTKhqBGkM6zb,52,2020-09-09,FALSE,4UcEHspatQwGvtfR6AVwZl
363Xlf6F8k7pHHpQptFWT7,29,2020-06-05,FALSE,5TckxnJLGSK9l4EzCVrh1r
0Q7Y2E8cj8uvNXI3hs9Mvc,53,2020-11-26,TRUE,5W43G0FSXOgTFCSfnnwxcf
4ryZ2ApCmlLJBTpaI1ZRu5,26,2018-09-21,FALSE,11ouk9o9jDQAoZnEiPjnzc
17Fol0EIxmCYz3Q1uax4DV,38,2017-08-25,TRUE,15RtpCAMdQBuJV7cIwztLC
4hXUXtjq0GLu9VPfAbC9Cu,34,2018-08-31,TRUE,1fMt8Ej4RbTIIsOC5DlyZJ
3WtIXrla0ovC9MOIY78Vr8,58,2021-06-07,FALSE,4AwuTLeiuyjx93I05ZBS82
5IpO8tOqJNWnntgbZbqzCR,37,2018-11-30,FALSE,39a7bHWZyWPxwukCHPrTly
6rXxAohZzTDsP5KT3IDFIU,61,2019-06-07,FALSE,0BqAMr6G5Ag5xUNxxvmwpm
5ELRkzdzz0HvGpMDlfZHkV,70,2017-04-07,FALSE,6YDkzHVTEzMXZOVd1r5NqR
3w4Y1rJyL55iuKVu0kLXw9,50,2018-11-09,FALSE,5YT3CnPRnIY5AXcTvDVZmO
3rPAD722s5FFNnwjC91t7Z,1,2018-07-17,FALSE,6rj8SDxe761DQBUdSN76tQ
0thSyp6VHdgcQsSuoYEdOJ,48,2013-02-18,FALSE,78jExbveTE7uX5ty5M9wlQ
0tMSssfxAL2oV8Vri0mFHE,78,2019-03-29,FALSE,0S0KGZnfBGSIssfF54WSJh
2msDy1JG13BnX9knEkgDJw,56,2017-04-07,FALSE,7Lnl9yvauOwEtbl3QOEbnG
4yCOBEz2wWKUNbGMNGdHBo,0,2020-02-13,TRUE,4iZdiphSJ3AQZ69fZ7LmoC
1yInesqVBwMaW1xT4i0TPz,44,2018-05-18,FALSE,65dDJHiGH66LQPEiLHKDma
3WDIhWoRWVcaHdRwMEHkkS,61,2018-11-30,FALSE,1MvF4ulZKH7SaDQs9rE5nc
45oantdYijrgFgbeyzkuVX,29,2019-11-08,FALSE,1x5gfQqU1mnb3e3jzqyeDY
5kVdwuN9dcfrxsg2Y4FEYO,0,2014-10-03,FALSE,4sRVRu0mmhXxGh6B4hFyyc
2VUWRDK2ldjNXr9ci38iO5,40,2019-04-25,TRUE,531vthrqAvy68MWTjconKJ
3ao3OVxHlb3C08vAaApUlm,67,2018-10-19,FALSE,6wTDNbatkWKnP7r9v8NckA
3CN9WtSBqCI6TXne9XNomb,59,2019-09-13,FALSE,5DIgFG1fM76vmNYlvfv2JJ
3BD08IwnlQhMQvRBLE0bCx,34,2019-02-22,TRUE,0a1J2oCvOyL3lfqgG0ViyT
3Kkleq4f1DdS8Oj63ZMuls,36,2019-05-10,FALSE,47aPyiTdz4A8zjy2yNrPlI
2IKJtXeR5UsaUjZB46fTOK,64,2020-10-30,TRUE,3euz4vS7ezKGnNSwgyvKcd
2i1e4VbiH770F8dD3sG3jH,0,2018-04-27,FALSE,6vC1yotTRNAvQtHVOVr5ow
0rRVuksEediJjkE6AhfN7n,32,2010-10-22,FALSE,68NAVoAetddiH0ZJzU6Zhs
7tzPaTQaFqhVEb1PA7ZuBf,48,2018-05-18,FALSE,6MoaDh76Fsg0ogW2l7HAFx
7rRRMgjZaCjzutmwYMlGg1,49,2021-03-03,FALSE,60JxpX2186DBSffWf0HDpk
3ACHxwvA8M6LvuseVuXuHR,12,2018-06-04,FALSE,6kTak1bBmsURu6HBUPgmnF
61eckJLYE3bdntvxqrFwsd,0,2020-05-08,FALSE,614E5GysVGOUN0nzSV4HOm
7t60at9EVJMoqMxx0tfjko,24,2018-11-30,FALSE,2LmO6XKvXCnCNlmSmmDfeZ
3sWFlQpvXIqRu50BucTHeP,1,2020-05-29,FALSE,5nPVVr1lNjeyX1DEFdUox7
0ifrzLr6KZEas3V3DEZV6P,36,2019-10-06,FALSE,6KUcTXmg2VkUuHDtWcjSrd
3PNfnvF7FmYLRezkOSyxXg,26,2017-10-06,FALSE,2LbdKT3yojRuoxQH5s9Cgd
2GPxrnMKpG81JgTTFINCDm,42,2006-04-07,FALSE,4XBbv8rnU3rTeE6mBj6M0t
4WbZxzzmWlFkqwBFVNNGKf,53,1986-09-01,FALSE,3380X2DBGZPKpeZTPQrcsr
0FS2PFIIP9URAzX5WrXr50,0,2018-01-19,TRUE,0qhEZJ7mN6hxge817VSkSt
53NuZJ7jrN3osAOkbboDVG,43,2021-07-26,TRUE,4OuLVx7EvRhdLi63kp8G92
3koKxq5d6EO2bDT1SEMx4h,20,2019-07-31,FALSE,3R5akUPAj9TSF3libyyeTN
4jEPGkpoaINmlOYGVs79Ok,50,2021-04-16,TRUE,47DVzb5aN7FnF9htmpoLK3
6B3zy3LOKHndqsviCr2z15,59,2018-08-31,TRUE,3HNnxK7NgLXbDoxRZxNWiR
4Px7YHyhkO9zx6esbcsSuV,28,2020-10-09,TRUE,4LlgxpqORodpUOj9CNtXgW
44ixR3jqsz2dx4dOKeapSI,39,2020-12-04,TRUE,2ceBhmjSZM70fotWrLnsUV
27QG4OuYO5vkeecuU4du2R,6,1966-01-01,FALSE,5AqlHeTvBpkAfk1lDe2uju
1jF7IL57ayN4Ity3jQqGu0,79,2012-09-18,FALSE,2Q9oTK48eb85waX1fFJsvj
28QjdnK1c4mWQ5pDuflPB7,27,2020-09-01,TRUE,6cJnBXyhW6Q8crrPeAoUcp
1VyxSzIMhivyjf8g9GIN33,12,2018-09-20,FALSE,6LTJORKZE2w6k5b7mC5wbL
6cLl5c9wraUmhhxiqvTq93,15,2019-03-15,FALSE,3fPOWzpud3asMrnZk4FMCy
6Un0g8f5tdsex81BxzPs6j,40,2020-04-24,FALSE,7I1ZPXhecPehXBvRCx004z
12qU8qH0t9AL8700krnZR7,0,2019-03-20,TRUE,6hnNb4AE9YFqaCoIudlE1c
